consumptionQuantity1,consumptionQuantity2,consumptionValue,consumptionCIFValue,cifValue,date,countryCode,hS10Code,censusUOMId1,censusUOMId2,fasConvertedUOMId,fasNonConvertedUOMId,quantity1,quantity2,value,mes_origen,year
898927.0,0.0,1578417.0,1601965.0,1601965.0,199401,CA,0203110000,47,47,70,70,898927.0,0.0,1578417.0,1,1994
5030936.0,0.0,7769338.0,7895052.0,7895052.0,199401,CA,0203129010,47,47,70,70,5048386.0,0.0,7792689.0,1,1994
1300979.0,0.0,2622376.0,2654571.0,2654571.0,199401,CA,0203129020,47,47,70,70,1300979.0,0.0,2622376.0,1,1994
38102.0,0.0,46200.0,46630.0,46630.0,199401,CA,0203192010,47,47,70,70,38102.0,0.0,46200.0,1,1994
30723.0,0.0,146463.0,147363.0,147363.0,199401,CA,0203192090,47,47,70,70,30723.0,0.0,146463.0,1,1994
705682.0,0.0,1066355.0,1080091.0,1080091.0,199401,CA,0203194010,47,47,70,70,705682.0,0.0,1066355.0,1,1994
4205558.0,0.0,9611503.0,9719683.0,9719683.0,199401,CA,0203194090,47,47,70,70,4186537.0,0.0,9526845.0,1,1994
206927.0,0.0,321564.0,331924.0,331924.0,199401,CA,0203229000,47,47,70,70,206927.0,0.0,321564.0,1,1994
19051.0,0.0,14337.0,14489.0,55427.0,199401,CA,0203292000,47,47,70,70,36551.0,0.0,54075.0,1,1994
1580537.0,0.0,2529802.0,2592428.0,2592428.0,199401,CA,0203294000,47,47,70,70,1580537.0,0.0,2529802.0,1,1994
998856.0,0.0,1823045.0,1851293.0,1851293.0,199402,CA,0203110000,47,47,70,70,998856.0,0.0,1823045.0,2,1994
4244318.0,0.0,7374195.0,7491662.0,7491662.0,199402,CA,0203129010,47,47,70,70,4226868.0,0.0,7350844.0,2,1994
1484943.0,0.0,3150005.0,3175827.0,3175827.0,199402,CA,0203129020,47,47,70,70,1484943.0,0.0,3150005.0,2,1994
19066.0,0.0,92835.0,92990.0,92990.0,199402,CA,0203192090,47,47,70,70,19066.0,0.0,92835.0,2,1994
614292.0,0.0,1029808.0,1041146.0,1041146.0,199402,CA,0203194010,47,47,70,70,614292.0,0.0,1029808.0,2,1994
4399837.0,0.0,10572398.0,10684944.0,10684944.0,199402,CA,0203194090,47,47,70,70,4399837.0,0.0,10572398.0,2,1994
142469.0,0.0,255858.0,261621.0,261621.0,199402,CA,0203229000,47,47,70,70,142469.0,0.0,255858.0,2,1994
38246.0,0.0,14662.0,16621.0,16621.0,199402,CA,0203292000,47,47,70,70,38246.0,0.0,14662.0,2,1994
1516937.0,0.0,2640998.0,2720022.0,2720022.0,199402,CA,0203294000,47,47,70,70,1516937.0,0.0,2640998.0,2,1994
1260523.0,0.0,2248781.0,2279469.0,2279469.0,199403,CA,0203110000,47,47,70,70,1260523.0,0.0,2248781.0,3,1994
18318.0,0.0,31095.0,31105.0,31105.0,199403,CA,0203121010,47,47,70,70,18318.0,0.0,31095.0,3,1994
4367406.0,0.0,7831747.0,7940158.0,7940158.0,199403,CA,0203129010,47,47,70,70,4367406.0,0.0,7831747.0,3,1994
1524146.0,0.0,3044312.0,3073965.0,3073965.0,199403,CA,0203129020,47,47,70,70,1524146.0,0.0,3044312.0,3,1994
844405.0,0.0,1280292.0,1298089.0,1298089.0,199403,CA,0203194010,47,47,70,70,844405.0,0.0,1280292.0,3,1994
5103534.0,0.0,11966358.0,12091545.0,12091545.0,199403,CA,0203194090,47,47,70,70,5087023.0,0.0,11966358.0,3,1994
325402.0,0.0,269239.0,273136.0,273136.0,199403,CA,0203229000,47,47,70,70,325402.0,0.0,269239.0,3,1994
19448.0,0.0,10101.0,11985.0,11985.0,199403,CA,0203292000,47,47,70,70,19448.0,0.0,10101.0,3,1994
2114608.0,0.0,3276878.0,3364202.0,3364202.0,199403,CA,0203294000,47,47,70,70,2114608.0,0.0,3276878.0,3,1994
1081316.0,0.0,1978225.0,2005338.0,2005338.0,199404,CA,0203110000,47,47,70,70,1081316.0,0.0,1978225.0,4,1994
5655316.0,0.0,9127851.0,9271389.0,9271389.0,199404,CA,0203129010,47,47,70,70,5655316.0,0.0,9127851.0,4,1994
1645929.0,0.0,3170382.0,3203546.0,3203546.0,199404,CA,0203129020,47,47,70,70,1645929.0,0.0,3170382.0,4,1994
7110.0,0.0,10189.0,11427.0,11427.0,199404,CA,0203192090,47,47,70,70,7110.0,0.0,10189.0,4,1994
679176.0,0.0,1161659.0,1179785.0,1179785.0,199404,CA,0203194010,47,47,70,70,679176.0,0.0,1161659.0,4,1994
4614519.0,0.0,10592374.0,10740441.0,10740441.0,199404,CA,0203194090,47,47,70,70,4614519.0,0.0,10592374.0,4,1994
265071.0,0.0,287848.0,294740.0,294740.0,199404,CA,0203229000,47,47,70,70,265071.0,0.0,287848.0,4,1994
79095.0,0.0,223607.0,227903.0,269027.0,199404,CA,0203292000,47,47,70,70,96595.0,0.0,263731.0,4,1994
1842454.0,0.0,3229690.0,3274070.0,3274070.0,199404,CA,0203294000,47,47,70,70,1842454.0,0.0,3229690.0,4,1994
1198046.0,0.0,2105297.0,2134530.0,2134530.0,199405,CA,0203110000,47,47,70,70,1198046.0,0.0,2105297.0,5,1994
4016679.0,0.0,6379492.0,6489743.0,6489743.0,199405,CA,0203129010,47,47,70,70,4016679.0,0.0,6379492.0,5,1994
1191987.0,0.0,2532329.0,2553671.0,2553671.0,199405,CA,0203129020,47,47,70,70,1191987.0,0.0,2532329.0,5,1994
11002.0,0.0,26439.0,28353.0,28353.0,199405,CA,0203192010,47,47,70,70,11002.0,0.0,26439.0,5,1994
14589.0,0.0,13102.0,17533.0,17533.0,199405,CA,0203192090,47,47,70,70,14589.0,0.0,13102.0,5,1994
439398.0,0.0,779014.0,791967.0,791967.0,199405,CA,0203194010,47,47,70,70,439398.0,0.0,779014.0,5,1994
4042459.0,0.0,9843721.0,9955291.0,9955291.0,199405,CA,0203194090,47,47,70,70,4042459.0,0.0,9843721.0,5,1994
212101.0,0.0,220101.0,225102.0,225102.0,199405,CA,0203229000,47,47,70,70,212101.0,0.0,220101.0,5,1994
38350.0,0.0,34937.0,37935.0,37935.0,199405,CA,0203292000,47,47,70,70,38350.0,0.0,34937.0,5,1994
1654301.0,0.0,2996143.0,3042174.0,3042174.0,199405,CA,0203294000,47,47,70,70,1654301.0,0.0,2996143.0,5,1994
1241337.0,0.0,2209190.0,2244094.0,2244094.0,199406,CA,0203110000,47,47,70,70,1241337.0,0.0,2209190.0,6,1994
6865.0,0.0,9532.0,9732.0,9732.0,199406,CA,0203121010,47,47,70,70,6865.0,0.0,9532.0,6,1994
13049.0,0.0,21712.0,22262.0,22262.0,199406,CA,0203121020,47,47,70,70,13049.0,0.0,21712.0,6,1994
3903846.0,0.0,6165115.0,6263347.0,6263347.0,199406,CA,0203129010,47,47,70,70,3903846.0,0.0,6165115.0,6,1994
1321350.0,0.0,2973226.0,2998011.0,2998011.0,199406,CA,0203129020,47,47,70,70,1321350.0,0.0,2973226.0,6,1994
5444.0,0.0,15041.0,15241.0,15241.0,199406,CA,0203192010,47,47,70,70,5444.0,0.0,15041.0,6,1994
36473.0,0.0,63265.0,64665.0,64665.0,199406,CA,0203192090,47,47,70,70,36473.0,0.0,63265.0,6,1994
302550.0,0.0,499766.0,509812.0,509812.0,199406,CA,0203194010,47,47,70,70,302550.0,0.0,499766.0,6,1994
3991062.0,0.0,9643824.0,9750145.0,9750145.0,199406,CA,0203194090,47,47,70,70,3991062.0,0.0,9643824.0,6,1994
63234.0,0.0,71274.0,72371.0,72371.0,199406,CA,0203229000,47,47,70,70,63234.0,0.0,71274.0,6,1994
19448.0,0.0,10009.0,11889.0,11889.0,199406,CA,0203292000,47,47,70,70,19448.0,0.0,10009.0,6,1994
1914934.0,0.0,3076384.0,3137572.0,3137572.0,199406,CA,0203294000,47,47,70,70,1914934.0,0.0,3076384.0,6,1994
1136564.0,0.0,1960618.0,1986558.0,1986558.0,199407,CA,0203110000,47,47,70,70,1136564.0,0.0,1960618.0,7,1994
3740319.0,0.0,5867847.0,5965765.0,5965765.0,199407,CA,0203129010,47,47,70,70,3740319.0,0.0,5867847.0,7,1994
1361740.0,0.0,2801002.0,2825737.0,2825737.0,199407,CA,0203129020,47,47,70,70,1361740.0,0.0,2801002.0,7,1994
295977.0,0.0,497634.0,505307.0,505307.0,199407,CA,0203194010,47,47,70,70,295977.0,0.0,497634.0,7,1994
4298431.0,0.0,10388885.0,10519712.0,10519712.0,199407,CA,0203194090,47,47,70,70,4313131.0,0.0,10409276.0,7,1994
111917.0,0.0,87236.0,89279.0,89279.0,199407,CA,0203229000,47,47,70,70,111917.0,0.0,87236.0,7,1994
0.0,0.0,0.0,0.0,41710.0,199407,CA,0203292000,47,47,70,70,17500.0,0.0,40510.0,7,1994
2145310.0,0.0,3397540.0,3433918.0,3433918.0,199407,CA,0203294000,47,47,70,70,2145310.0,0.0,3397540.0,7,1994
935644.0,0.0,1695679.0,1719901.0,1719901.0,199408,CA,0203110000,47,47,70,70,935644.0,0.0,1695679.0,8,1994
17548.0,0.0,27820.0,28620.0,28620.0,199408,CA,0203121020,47,47,70,70,17548.0,0.0,27820.0,8,1994
3314001.0,0.0,5446919.0,5540196.0,5540196.0,199408,CA,0203129010,47,47,70,70,3326424.0,0.0,5462530.0,8,1994
1390563.0,0.0,2597865.0,2623141.0,2623141.0,199408,CA,0203129020,47,47,70,70,1390563.0,0.0,2597865.0,8,1994
321414.0,0.0,577544.0,587451.0,587451.0,199408,CA,0203194010,47,47,70,70,321414.0,0.0,577544.0,8,1994
4463102.0,0.0,10832328.0,10958644.0,10958644.0,199408,CA,0203194090,47,47,70,70,4448402.0,0.0,10811937.0,8,1994
58106.0,0.0,56064.0,58036.0,58036.0,199408,CA,0203229000,47,47,70,70,58106.0,0.0,56064.0,8,1994
25130.0,0.0,17375.0,19460.0,65815.0,199408,CA,0203292000,47,47,70,70,42830.0,0.0,63230.0,8,1994
1810173.0,0.0,3242733.0,3270872.0,3270872.0,199408,CA,0203294000,47,47,70,70,1810173.0,0.0,3242733.0,8,1994
657374.0,0.0,1215629.0,1232668.0,1232668.0,199409,CA,0203110000,47,47,70,70,657374.0,0.0,1215629.0,9,1994
14534.0,0.0,32175.0,32320.0,32320.0,199409,CA,0203121010,47,47,70,70,14534.0,0.0,32175.0,9,1994
2061762.0,0.0,3491934.0,3549165.0,3549165.0,199409,CA,0203129010,47,47,70,70,2049339.0,0.0,3476323.0,9,1994
1242790.0,0.0,2428897.0,2457142.0,2457142.0,199409,CA,0203129020,47,47,70,70,1242790.0,0.0,2428897.0,9,1994
19686.0,0.0,17220.0,17420.0,17420.0,199409,CA,0203192090,47,47,70,70,19686.0,0.0,17220.0,9,1994
238117.0,0.0,415640.0,422731.0,422731.0,199409,CA,0203194010,47,47,70,70,238117.0,0.0,415640.0,9,1994
3499582.0,0.0,8940592.0,9057371.0,9057371.0,199409,CA,0203194090,47,47,70,70,3518622.0,0.0,8961316.0,9,1994
169790.0,0.0,183590.0,186129.0,186129.0,199409,CA,0203229000,47,47,70,70,169790.0,0.0,183590.0,9,1994
37921.0,0.0,15588.0,19261.0,40973.0,199409,CA,0203292000,47,47,70,70,63336.0,0.0,79723.0,9,1994
1318037.0,0.0,2401870.0,2444071.0,2444071.0,199409,CA,0203294000,47,47,70,70,1318037.0,0.0,2401870.0,9,1994
765005.0,0.0,1346128.0,1365046.0,1365046.0,199410,CA,0203110000,47,47,70,70,765005.0,0.0,1346128.0,10,1994
3103773.0,0.0,4678793.0,4767581.0,4767581.0,199410,CA,0203129010,47,47,70,70,3103773.0,0.0,4678793.0,10,1994
977213.0,0.0,1669173.0,1687984.0,1687984.0,199410,CA,0203129020,47,47,70,70,977213.0,0.0,1669173.0,10,1994
314569.0,0.0,491775.0,503915.0,503915.0,199410,CA,0203194010,47,47,70,70,314569.0,0.0,491775.0,10,1994
4216725.0,0.0,9798974.0,9909165.0,9909165.0,199410,CA,0203194090,47,47,70,70,4216725.0,0.0,9798974.0,10,1994
208472.0,0.0,420237.0,426816.0,426816.0,199410,CA,0203229000,47,47,70,70,208472.0,0.0,420237.0,10,1994
38397.0,0.0,55987.0,60345.0,103768.0,199410,CA,0203292000,47,47,70,70,38397.0,0.0,55987.0,10,1994
1620240.0,0.0,2985783.0,3060056.0,3060056.0,199410,CA,0203294000,47,47,70,70,1620240.0,0.0,2985783.0,10,1994
749650.0,0.0,1427471.0,1446928.0,1446928.0,199411,CA,0203110000,47,47,70,70,749650.0,0.0,1427471.0,11,1994
3317915.0,0.0,5174796.0,5269773.0,5269773.0,199411,CA,0203129010,47,47,70,70,3317915.0,0.0,5174796.0,11,1994
903117.0,0.0,1508213.0,1526777.0,1526777.0,199411,CA,0203129020,47,47,70,70,903117.0,0.0,1508213.0,11,1994
550.0,0.0,4226.0,4376.0,4376.0,199411,CA,0203192090,47,47,70,70,550.0,0.0,4226.0,11,1994
405709.0,0.0,597530.0,614013.0,614013.0,199411,CA,0203194010,47,47,70,70,405709.0,0.0,597530.0,11,1994
4425598.0,0.0,9407841.0,9521162.0,9521162.0,199411,CA,0203194090,47,47,70,70,4425598.0,0.0,9407841.0,11,1994
204890.0,0.0,389858.0,393708.0,393708.0,199411,CA,0203229000,47,47,70,70,204890.0,0.0,389858.0,11,1994
27883.0,0.0,50321.0,52970.0,52970.0,199411,CA,0203292000,47,47,70,70,27883.0,0.0,50321.0,11,1994
1545904.0,0.0,2864523.0,2932524.0,2932524.0,199411,CA,0203294000,47,47,70,70,1545904.0,0.0,2864523.0,11,1994
694288.0,0.0,1252775.0,1027260.0,1027260.0,199412,CA,0203110000,47,47,70,70,694288.0,0.0,1252775.0,12,1994
3106400.0,0.0,5200164.0,6342777.0,6342777.0,199412,CA,0203129010,47,47,70,70,3106400.0,0.0,5200164.0,12,1994
1127352.0,0.0,2033140.0,2768065.0,2768065.0,199412,CA,0203129020,47,47,70,70,1127352.0,0.0,2033140.0,12,1994
9573.0,0.0,16131.0,0.0,0.0,199412,CA,0203192010,47,47,70,70,9573.0,0.0,16131.0,12,1994
480811.0,0.0,573491.0,1061972.0,1061972.0,199412,CA,0203194010,47,47,70,70,480811.0,0.0,573491.0,12,1994
4369889.0,0.0,10038906.0,10445755.0,10445755.0,199412,CA,0203194090,47,47,70,70,4350849.0,0.0,10018182.0,12,1994
321994.0,0.0,586151.0,494412.0,494412.0,199412,CA,0203229000,47,47,70,70,321994.0,0.0,586151.0,12,1994
35491.0,0.0,102802.0,0.0,0.0,199412,CA,0203292000,47,47,70,70,35491.0,0.0,102802.0,12,1994
1133109.0,0.0,1947219.0,2517078.0,2517078.0,199412,CA,0203294000,47,47,70,70,1142187.0,0.0,1953162.0,12,1994
718295.0,0.0,1330556.0,1349063.0,1349063.0,199501,CA,0203110000,47,47,70,70,718295.0,0.0,1330556.0,1,1995
3796591.0,0.0,5532881.0,5634593.0,5634593.0,199501,CA,0203129010,47,47,70,70,3814139.0,0.0,5555173.0,1,1995
1057431.0,0.0,2058657.0,2079360.0,2079360.0,199501,CA,0203129020,47,47,70,70,1057431.0,0.0,2058657.0,1,1995
17047.0,0.0,40213.0,40693.0,40693.0,199501,CA,0203192090,47,47,70,70,17047.0,0.0,40213.0,1,1995
777999.0,0.0,916812.0,939225.0,939225.0,199501,CA,0203194010,47,47,70,70,777999.0,0.0,916812.0,1,1995
4997846.0,0.0,11300483.0,11438464.0,11438464.0,199501,CA,0203194090,47,47,70,70,4950003.0,0.0,11287148.0,1,1995
352198.0,0.0,665699.0,672550.0,672550.0,199501,CA,0203229000,47,47,70,70,352198.0,0.0,665699.0,1,1995
37370.0,0.0,52055.0,54514.0,88963.0,199501,CA,0203292000,47,47,70,70,55070.0,0.0,86004.0,1,1995
1871043.0,0.0,3614047.0,3686519.0,3707239.0,199501,CA,0203294000,47,47,70,70,1889503.0,0.0,3627767.0,1,1995
796214.0,0.0,1505798.0,1526594.0,1526594.0,199502,CA,0203110000,47,47,70,70,796214.0,0.0,1505798.0,2,1995
37065.0,0.0,87910.0,89510.0,89510.0,199502,CA,0203121010,47,47,70,70,37065.0,0.0,87910.0,2,1995
19047.0,0.0,41991.0,42291.0,42291.0,199502,CA,0203121020,47,47,70,70,19047.0,0.0,41991.0,2,1995
3854839.0,0.0,5868445.0,5983569.0,5983569.0,199502,CA,0203129010,47,47,70,70,3854839.0,0.0,5868445.0,2,1995
1113478.0,0.0,2013064.0,2068668.0,2068668.0,199502,CA,0203129020,47,47,70,70,1113478.0,0.0,2013064.0,2,1995
169337.0,0.0,423942.0,429962.0,429962.0,199502,CA,0203192090,47,47,70,70,169337.0,0.0,423942.0,2,1995
754656.0,0.0,918443.0,936682.0,936682.0,199502,CA,0203194010,47,47,70,70,754656.0,0.0,918443.0,2,1995
5032065.0,0.0,12331338.0,12495336.0,12495336.0,199502,CA,0203194090,47,47,70,70,5032065.0,0.0,12331338.0,2,1995
435916.0,0.0,797939.0,807281.0,807281.0,199502,CA,0203229000,47,47,70,70,454967.0,0.0,811846.0,2,1995
143405.0,0.0,258953.0,264655.0,264655.0,199502,CA,0203292000,47,47,70,70,143405.0,0.0,258953.0,2,1995
1440799.0,0.0,2578364.0,2663072.0,2663072.0,199502,CA,0203294000,47,47,70,70,1431721.0,0.0,2572421.0,2,1995
894787.0,0.0,1692185.0,1716023.0,1716023.0,199503,CA,0203110000,47,47,70,70,894787.0,0.0,1692185.0,3,1995
6163.0,0.0,30327.0,30623.0,30623.0,199503,CA,0203121010,47,47,70,70,6163.0,0.0,30327.0,3,1995
3724471.0,0.0,5602954.0,5702959.0,5702959.0,199503,CA,0203129010,47,47,70,70,3724471.0,0.0,5602954.0,3,1995
1089944.0,0.0,2020442.0,2045232.0,2045232.0,199503,CA,0203129020,47,47,70,70,1089944.0,0.0,2020442.0,3,1995
204444.0,0.0,493748.0,502108.0,502108.0,199503,CA,0203192090,47,47,70,70,204444.0,0.0,493748.0,3,1995
888303.0,0.0,1090297.0,1112473.0,1112473.0,199503,CA,0203194010,47,47,70,70,888303.0,0.0,1090297.0,3,1995
6334707.0,0.0,14500261.0,14658419.0,14658419.0,199503,CA,0203194090,47,47,70,70,6334707.0,0.0,14500261.0,3,1995
590550.0,0.0,1052047.0,1063829.0,1063829.0,199503,CA,0203229000,47,47,70,70,590550.0,0.0,1052047.0,3,1995
29728.0,0.0,15250.0,16324.0,51073.0,199503,CA,0203292000,47,47,70,70,47428.0,0.0,49199.0,3,1995
1411949.0,0.0,2763009.0,2837529.0,2837529.0,199503,CA,0203294000,47,47,70,70,1411949.0,0.0,2763009.0,3,1995
771579.0,0.0,1448277.0,1470352.0,1470352.0,199504,CA,0203110000,47,47,70,70,771579.0,0.0,1448277.0,4,1995
15287.0,0.0,36041.0,37041.0,37041.0,199504,CA,0203121010,47,47,70,70,15287.0,0.0,36041.0,4,1995
3249186.0,0.0,4237291.0,4342134.0,4342134.0,199504,CA,0203129010,47,47,70,70,3231638.0,0.0,4214999.0,4,1995
1095338.0,0.0,1938353.0,1969216.0,1969216.0,199504,CA,0203129020,47,47,70,70,1095338.0,0.0,1938353.0,4,1995
19461.0,0.0,47722.0,48588.0,48588.0,199504,CA,0203192010,47,47,70,70,19461.0,0.0,47722.0,4,1995
312639.0,0.0,757460.0,768040.0,768040.0,199504,CA,0203192090,47,47,70,70,312639.0,0.0,757460.0,4,1995
876116.0,0.0,1109956.0,1135815.0,1135815.0,199504,CA,0203194010,47,47,70,70,876116.0,0.0,1109956.0,4,1995
5023892.0,0.0,11368362.0,11498388.0,11498388.0,199504,CA,0203194090,47,47,70,70,5023892.0,0.0,11368362.0,4,1995
378192.0,0.0,722706.0,731424.0,731424.0,199504,CA,0203229000,47,47,70,70,378192.0,0.0,722706.0,4,1995
93831.0,0.0,157354.0,161213.0,198303.0,199504,CA,0203292000,47,47,70,70,111531.0,0.0,193644.0,4,1995
1825055.0,0.0,3287277.0,3381164.0,3381164.0,199504,CA,0203294000,47,47,70,70,1825055.0,0.0,3287277.0,4,1995
720103.0,0.0,1338841.0,1358002.0,1358002.0,199505,CA,0203110000,47,47,70,70,720103.0,0.0,1338841.0,5,1995
7540.0,0.0,12960.0,13063.0,13063.0,199505,CA,0203121010,47,47,70,70,10297.0,0.0,15802.0,5,1995
11321.0,0.0,11673.0,11730.0,11730.0,199505,CA,0203121020,47,47,70,70,11321.0,0.0,11673.0,5,1995
3375166.0,0.0,4589227.0,4696975.0,4696975.0,199505,CA,0203129010,47,47,70,70,3375166.0,0.0,4589227.0,5,1995
1026511.0,0.0,2079842.0,2111054.0,2111054.0,199505,CA,0203129020,47,47,70,70,1026511.0,0.0,2079842.0,5,1995
5778.0,0.0,15054.0,15191.0,15191.0,199505,CA,0203192010,47,47,70,70,5778.0,0.0,15054.0,5,1995
346623.0,0.0,859389.0,870632.0,870632.0,199505,CA,0203192090,47,47,70,70,346623.0,0.0,859389.0,5,1995
807184.0,0.0,944976.0,970777.0,970777.0,199505,CA,0203194010,47,47,70,70,807184.0,0.0,944976.0,5,1995
5332895.0,0.0,12601387.0,12766802.0,12766802.0,199505,CA,0203194090,47,47,70,70,5352561.0,0.0,12634048.0,5,1995
249875.0,0.0,373704.0,381703.0,381703.0,199505,CA,0203229000,47,47,70,70,249875.0,0.0,373704.0,5,1995
19210.0,0.0,9616.0,11475.0,11475.0,199505,CA,0203292000,47,47,70,70,19210.0,0.0,9616.0,5,1995
2098706.0,0.0,3848390.0,3958704.0,3958704.0,199505,CA,0203294000,47,47,70,70,2098706.0,0.0,3848390.0,5,1995
701772.0,0.0,1305263.0,1323630.0,1323630.0,199506,CA,0203110000,47,47,70,70,720961.0,0.0,1336593.0,6,1995
63268.0,0.0,90351.0,92223.0,92223.0,199506,CA,0203121010,47,47,70,70,60511.0,0.0,87509.0,6,1995
5330.0,0.0,6901.0,6957.0,6957.0,199506,CA,0203121020,47,47,70,70,5330.0,0.0,6901.0,6,1995
3531291.0,0.0,5167510.0,5270229.0,5270229.0,199506,CA,0203129010,47,47,70,70,3531291.0,0.0,5167510.0,6,1995
762211.0,0.0,1471153.0,1498436.0,1498436.0,199506,CA,0203129020,47,47,70,70,762211.0,0.0,1471153.0,6,1995
31586.0,0.0,98215.0,98707.0,98707.0,199506,CA,0203192010,47,47,70,70,31586.0,0.0,98215.0,6,1995
227608.0,0.0,607442.0,615309.0,615309.0,199506,CA,0203192090,47,47,70,70,227608.0,0.0,607442.0,6,1995
720180.0,0.0,911074.0,927867.0,927867.0,199506,CA,0203194010,47,47,70,70,720180.0,0.0,911074.0,6,1995
4802423.0,0.0,11763198.0,11911558.0,11911558.0,199506,CA,0203194090,47,47,70,70,4782757.0,0.0,11730537.0,6,1995
126351.0,0.0,217666.0,220134.0,220134.0,199506,CA,0203229000,47,47,70,70,126351.0,0.0,217666.0,6,1995
76849.0,0.0,43546.0,50982.0,87291.0,199506,CA,0203292000,47,47,70,70,111989.0,0.0,90365.0,6,1995
1684348.0,0.0,2875733.0,2969626.0,2969626.0,199506,CA,0203294000,47,47,70,70,1684348.0,0.0,2875733.0,6,1995
768514.0,0.0,1411285.0,1430033.0,1430033.0,199507,CA,0203110000,47,47,70,70,749325.0,0.0,1379955.0,7,1995
18121.0,0.0,58635.0,63714.0,63714.0,199507,CA,0203121010,47,47,70,70,18121.0,0.0,58635.0,7,1995
5335.0,0.0,6473.0,6531.0,6531.0,199507,CA,0203121020,47,47,70,70,5335.0,0.0,6473.0,7,1995
3664480.0,0.0,5698427.0,5794467.0,5794467.0,199507,CA,0203129010,47,47,70,70,3664480.0,0.0,5698427.0,7,1995
686817.0,0.0,1439819.0,1473778.0,1473778.0,199507,CA,0203129020,47,47,70,70,686817.0,0.0,1439819.0,7,1995
2462.0,0.0,8848.0,8909.0,8909.0,199507,CA,0203192010,47,47,70,70,2462.0,0.0,8848.0,7,1995
206608.0,0.0,536350.0,543430.0,543430.0,199507,CA,0203192090,47,47,70,70,206608.0,0.0,536350.0,7,1995
551743.0,0.0,855929.0,870319.0,870319.0,199507,CA,0203194010,47,47,70,70,551743.0,0.0,855929.0,7,1995
4381758.0,0.0,11942312.0,12126356.0,12126356.0,199507,CA,0203194090,47,47,70,70,4381758.0,0.0,11942312.0,7,1995
174715.0,0.0,155898.0,160298.0,160298.0,199507,CA,0203229000,47,47,70,70,174715.0,0.0,155898.0,7,1995
45745.0,0.0,45938.0,47993.0,91026.0,199507,CA,0203292000,47,47,70,70,44235.0,0.0,77161.0,7,1995
1875628.0,0.0,2921731.0,2983961.0,2983961.0,199507,CA,0203294000,47,47,70,70,1875628.0,0.0,2921731.0,7,1995
974445.0,0.0,1802771.0,1825924.0,1825924.0,199508,CA,0203110000,47,47,70,70,974445.0,0.0,1802771.0,8,1995
4756.0,0.0,5190.0,5203.0,5203.0,199508,CA,0203121010,47,47,70,70,4756.0,0.0,5190.0,8,1995
6110.0,0.0,12728.0,12778.0,12778.0,199508,CA,0203121020,47,47,70,70,6110.0,0.0,12728.0,8,1995
4342557.0,0.0,7145039.0,7271502.0,7271502.0,199508,CA,0203129010,47,47,70,70,4361721.0,0.0,7174139.0,8,1995
879750.0,0.0,1765768.0,1807313.0,1807313.0,199508,CA,0203129020,47,47,70,70,872090.0,0.0,1765768.0,8,1995
21034.0,0.0,127869.0,128131.0,128131.0,199508,CA,0203192010,47,47,70,70,21034.0,0.0,127869.0,8,1995
43286.0,0.0,113605.0,114507.0,114507.0,199508,CA,0203192090,47,47,70,70,43286.0,0.0,113605.0,8,1995
635626.0,0.0,1123966.0,1143302.0,1143302.0,199508,CA,0203194010,47,47,70,70,635626.0,0.0,1123966.0,8,1995
5039986.0,0.0,14021773.0,14226571.0,14226571.0,199508,CA,0203194090,47,47,70,70,5033271.0,0.0,14021773.0,8,1995
395122.0,0.0,717809.0,724941.0,724941.0,199508,CA,0203229000,47,47,70,70,395122.0,0.0,717809.0,8,1995
38121.0,0.0,70141.0,71291.0,71291.0,199508,CA,0203292000,47,47,70,70,38121.0,0.0,70141.0,8,1995
2287489.0,0.0,4331563.0,4447438.0,4447438.0,199508,CA,0203294000,47,47,70,70,2287489.0,0.0,4331563.0,8,1995
782576.0,0.0,1454703.0,1473247.0,1473247.0,199509,CA,0203110000,47,47,70,70,782576.0,0.0,1454703.0,9,1995
3259.0,0.0,8597.0,8777.0,8777.0,199509,CA,0203121020,47,47,70,70,3259.0,0.0,8597.0,9,1995
2560132.0,0.0,4676134.0,4743854.0,4743854.0,199509,CA,0203129010,47,47,70,70,2560132.0,0.0,4676134.0,9,1995
1007740.0,0.0,2020831.0,2047885.0,2047885.0,199509,CA,0203129020,47,47,70,70,1007740.0,0.0,2020831.0,9,1995
676964.0,0.0,1203865.0,1219552.0,1219552.0,199509,CA,0203194010,47,47,70,70,676964.0,0.0,1203865.0,9,1995
3986741.0,0.0,10289742.0,10429747.0,10429747.0,199509,CA,0203194090,47,47,70,70,3986741.0,0.0,10289742.0,9,1995
154276.0,0.0,270382.0,273666.0,283546.0,199509,CA,0203229000,47,47,70,70,172775.0,0.0,280187.0,9,1995
38101.0,0.0,15424.0,15920.0,63155.0,199509,CA,0203292000,47,47,70,70,77122.0,0.0,61859.0,9,1995
1863967.0,0.0,3397206.0,3468752.0,3468752.0,199509,CA,0203294000,47,47,70,70,1863967.0,0.0,3397206.0,9,1995
939540.0,0.0,1709060.0,1733140.0,1733140.0,199510,CA,0203110000,47,47,70,70,939540.0,0.0,1709060.0,10,1995
4001083.0,0.0,7051686.0,7185856.0,7185856.0,199510,CA,0203129010,47,47,70,70,4001083.0,0.0,7051686.0,10,1995
1226105.0,0.0,2528213.0,2589481.0,2589481.0,199510,CA,0203129020,47,47,70,70,1226105.0,0.0,2528213.0,10,1995
