date,countryCode,hS10Code,censusUOMId1,censusUOMId2,fasConvertedUOMId,fasNonConvertedUOMId,quantity1,quantity2,value,mes_origen,year
199912,CA,0203292000,47,47,70,70,77394.0,0.0,307976.0,12,1999
199912,CA,0203294000,47,47,70,70,803718.0,0.0,1627876.0,12,1999
200001,CA,0203121000,47,47,70,70,310011.0,0.0,498731.0,1,2000
200001,CA,0203192000,47,47,70,70,1381337.0,0.0,3321196.0,1,2000
200001,CA,0203229000,47,47,70,70,225742.0,0.0,427917.0,1,2000
200001,CA,0203292000,47,47,70,70,67737.0,0.0,325176.0,1,2000
200001,CA,0203294000,47,47,70,70,914433.0,0.0,2093278.0,1,2000
200002,CA,0203121000,47,47,70,70,309917.0,0.0,823991.0,2,2000
200002,CA,0203192000,47,47,70,70,1333529.0,0.0,3301064.0,2,2000
200002,CA,0203229000,47,47,70,70,216985.0,0.0,457050.0,2,2000
200002,CA,0203292000,47,47,70,70,73389.0,0.0,337420.0,2,2000
200002,CA,0203294000,47,47,70,70,894197.0,0.0,1922208.0,2,2000
200003,CA,0203121000,47,47,70,70,600159.0,0.0,1102154.0,3,2000
200003,CA,0203192000,47,47,70,70,1452660.0,0.0,3249104.0,3,2000
200003,CA,0203229000,47,47,70,70,179213.0,0.0,353214.0,3,2000
200003,CA,0203292000,47,47,70,70,34642.0,0.0,165458.0,3,2000
200003,CA,0203294000,47,47,70,70,709189.0,0.0,1582923.0,3,2000
200004,CA,0203121000,47,47,70,70,405896.0,0.0,687958.0,4,2000
200004,CA,0203192000,47,47,70,70,1106993.0,0.0,2544945.0,4,2000
200004,CA,0203229000,47,47,70,70,215967.0,0.0,429234.0,4,2000
200004,CA,0203292000,47,47,70,70,45994.0,0.0,253342.0,4,2000
200004,CA,0203294000,47,47,70,70,517881.0,0.0,1137358.0,4,2000
200005,CA,0203121000,47,47,70,70,360291.0,0.0,708591.0,5,2000
200005,CA,0203192000,47,47,70,70,1292170.0,0.0,3010964.0,5,2000
200005,CA,0203229000,47,47,70,70,220864.0,0.0,389330.0,5,2000
200005,CA,0203292000,47,47,70,70,80955.0,0.0,401853.0,5,2000
200005,CA,0203294000,47,47,70,70,350286.0,0.0,724259.0,5,2000
200006,CA,0203121000,47,47,70,70,249940.0,0.0,625219.0,6,2000
200006,CA,0203192000,47,47,70,70,1360930.0,0.0,3447830.0,6,2000
200006,CA,0203229000,47,47,70,70,79289.0,0.0,121755.0,6,2000
200006,CA,0203292000,47,47,70,70,67168.0,0.0,332842.0,6,2000
200006,CA,0203294000,47,47,70,70,361020.0,0.0,878038.0,6,2000
200007,CA,0203121000,47,47,70,70,334317.0,0.0,585340.0,7,2000
200007,CA,0203192000,47,47,70,70,1745921.0,0.0,4649002.0,7,2000
200007,CA,0203229000,47,47,70,70,39573.0,0.0,96139.0,7,2000
200007,CA,0203292000,47,47,70,70,107029.0,0.0,396931.0,7,2000
200007,CA,0203294000,47,47,70,70,396764.0,0.0,955915.0,7,2000
200008,CA,0203121000,47,47,70,70,519400.0,0.0,889770.0,8,2000
200008,CA,0203192000,47,47,70,70,1747844.0,0.0,4527246.0,8,2000
200008,CA,0203229000,47,47,70,70,79805.0,0.0,151016.0,8,2000
200008,CA,0203292000,47,47,70,70,96858.0,0.0,373357.0,8,2000
200008,CA,0203294000,47,47,70,70,486513.0,0.0,1110563.0,8,2000
200009,CA,0203121000,47,47,70,70,697591.0,0.0,1214743.0,9,2000
200009,CA,0203192000,47,47,70,70,1551568.0,0.0,4297572.0,9,2000
200009,CA,0203229000,47,47,70,70,282424.0,0.0,431715.0,9,2000
200009,CA,0203292000,47,47,70,70,70872.0,0.0,375023.0,9,2000
200009,CA,0203294000,47,47,70,70,484690.0,0.0,1079922.0,9,2000
200010,CA,0203121000,47,47,70,70,823488.0,0.0,1233179.0,10,2000
200010,CA,0203192000,47,47,70,70,1492230.0,0.0,3777155.0,10,2000
200010,CA,0203229000,47,47,70,70,154877.0,0.0,268170.0,10,2000
200010,CA,0203292000,47,47,70,70,32644.0,0.0,194038.0,10,2000
200010,CA,0203294000,47,47,70,70,647568.0,0.0,1451539.0,10,2000
200011,CA,0203121000,47,47,70,70,1262746.0,0.0,2026696.0,11,2000
200011,CA,0203192000,47,47,70,70,2106626.0,0.0,4782000.0,11,2000
200011,CA,0203292000,47,47,70,70,53636.0,0.0,218671.0,11,2000
200011,CA,0203294000,47,47,70,70,598424.0,0.0,1368275.0,11,2000
200012,CA,0203121000,47,47,70,70,621799.0,0.0,1042908.0,12,2000
200012,CA,0203192000,47,47,70,70,1177063.0,0.0,3054359.0,12,2000
200012,CA,0203229000,47,47,70,70,21000.0,0.0,27253.0,12,2000
200012,CA,0203292000,47,47,70,70,48437.0,0.0,195994.0,12,2000
200012,CA,0203294000,47,47,70,70,526485.0,0.0,1243395.0,12,2000
200101,CA,0203121000,47,47,70,70,596052.0,0.0,1469852.0,1,2001
200101,CA,0203192000,47,47,70,70,1385932.0,0.0,3385598.0,1,2001
200101,CA,0203229000,47,47,70,70,20807.0,0.0,41531.0,1,2001
200101,CA,0203292000,47,47,70,70,101455.0,0.0,457105.0,1,2001
200101,CA,0203294000,47,47,70,70,571199.0,0.0,1147250.0,1,2001
200102,CA,0203121000,47,47,70,70,871597.0,0.0,1585016.0,2,2001
200102,CA,0203192000,47,47,70,70,1543685.0,0.0,3921402.0,2,2001
200102,CA,0203229000,47,47,70,70,152438.0,0.0,312105.0,2,2001
200102,CA,0203292000,47,47,70,70,30493.0,0.0,167222.0,2,2001
200102,CA,0203294000,47,47,70,70,740657.0,0.0,1615686.0,2,2001
200103,CA,0203121000,47,47,70,70,1344478.0,0.0,2168382.0,3,2001
200103,CA,0203192000,47,47,70,70,2377123.0,0.0,5834517.0,3,2001
200103,CA,0203229000,47,47,70,70,154582.0,0.0,213844.0,3,2001
200103,CA,0203292000,47,47,70,70,48544.0,0.0,222167.0,3,2001
200103,CA,0203294000,47,47,70,70,1416408.0,0.0,2728381.0,3,2001
200104,CA,0203121000,47,47,70,70,1395644.0,0.0,2196559.0,4,2001
200104,CA,0203192000,47,47,70,70,2410723.0,0.0,5469570.0,4,2001
200104,CA,0203229000,47,47,70,70,101923.0,0.0,163247.0,4,2001
200104,CA,0203292000,47,47,70,70,29506.0,0.0,159593.0,4,2001
200104,CA,0203294000,47,47,70,70,924681.0,0.0,1828912.0,4,2001
200105,CA,0203121000,47,47,70,70,1117748.0,0.0,1729129.0,5,2001
200105,CA,0203192000,47,47,70,70,2388169.0,0.0,5150562.0,5,2001
200105,CA,0203229000,47,47,70,70,27366.0,0.0,39442.0,5,2001
200105,CA,0203292000,47,47,70,70,67322.0,0.0,360595.0,5,2001
200105,CA,0203294000,47,47,70,70,970165.0,0.0,1871798.0,5,2001
200106,CA,0203121000,47,47,70,70,1097611.0,0.0,1927843.0,6,2001
200106,CA,0203192000,47,47,70,70,2005203.0,0.0,4644074.0,6,2001
200106,CA,0203229000,47,47,70,70,18221.0,0.0,24300.0,6,2001
200106,CA,0203292000,47,47,70,70,52431.0,0.0,234605.0,6,2001
200106,CA,0203294000,47,47,70,70,1467239.0,0.0,2568365.0,6,2001
200107,CA,0203121000,47,47,70,70,644393.0,0.0,1418412.0,7,2001
200107,CA,0203192000,47,47,70,70,1527934.0,0.0,4248909.0,7,2001
200107,CA,0203229000,47,47,70,70,11049.0,0.0,18646.0,7,2001
200107,CA,0203292000,47,47,70,70,48840.0,0.0,140409.0,7,2001
200107,CA,0203294000,47,47,70,70,793318.0,0.0,1443076.0,7,2001
200108,CA,0203121000,47,47,70,70,739774.0,0.0,1164342.0,8,2001
200108,CA,0203192000,47,47,70,70,1242031.0,0.0,3817223.0,8,2001
200108,CA,0203229000,47,47,70,70,1350.0,0.0,2970.0,8,2001
200108,CA,0203292000,47,47,70,70,19573.0,0.0,74817.0,8,2001
200108,CA,0203294000,47,47,70,70,581908.0,0.0,1243428.0,8,2001
200109,CA,0203121000,47,47,70,70,920731.0,0.0,1491092.0,9,2001
200109,CA,0203192000,47,47,70,70,1853938.0,0.0,4978459.0,9,2001
200109,CA,0203229000,47,47,70,70,2893.0,0.0,4031.0,9,2001
200109,CA,0203292000,47,47,70,70,90966.0,0.0,392033.0,9,2001
200109,CA,0203294000,47,47,70,70,482364.0,0.0,1190500.0,9,2001
200110,CA,0203121000,47,47,70,70,805972.0,0.0,1314774.0,10,2001
200110,CA,0203192000,47,47,70,70,1856787.0,0.0,5289500.0,10,2001
200110,CA,0203229000,47,47,70,70,2388.0,0.0,3903.0,10,2001
200110,CA,0203292000,47,47,70,70,75017.0,0.0,307438.0,10,2001
200110,CA,0203294000,47,47,70,70,574032.0,0.0,1400456.0,10,2001
200111,CA,0203121000,47,47,70,70,1183242.0,0.0,1873340.0,11,2001
200111,CA,0203192000,47,47,70,70,3188363.0,0.0,7547087.0,11,2001
200111,CA,0203229000,47,47,70,70,169547.0,0.0,238843.0,11,2001
200111,CA,0203292000,47,47,70,70,28559.0,0.0,133542.0,11,2001
200111,CA,0203294000,47,47,70,70,697826.0,0.0,1418766.0,11,2001
200112,CA,0203121000,47,47,70,70,766101.0,0.0,1378062.0,12,2001
200112,CA,0203192000,47,47,70,70,2155538.0,0.0,5167304.0,12,2001
200112,CA,0203229000,47,47,70,70,95060.0,0.0,115440.0,12,2001
200112,CA,0203292000,47,47,70,70,37769.0,0.0,162656.0,12,2001
200112,CA,0203294000,47,47,70,70,681665.0,0.0,1577704.0,12,2001
200201,CA,0203121000,47,47,70,70,833807.0,0.0,1330897.0,1,2002
200201,CA,0203192000,47,47,70,70,2611075.0,0.0,6608123.0,1,2002
200201,CA,0203229000,47,47,70,70,43680.0,0.0,89497.0,1,2002
200201,CA,0203292000,47,47,70,70,37331.0,0.0,150502.0,1,2002
200201,CA,0203294000,47,47,70,70,705592.0,0.0,1475354.0,1,2002
200202,CA,0203121000,47,47,70,70,1142088.0,0.0,1963326.0,2,2002
200202,CA,0203192000,47,47,70,70,2642754.0,0.0,6566928.0,2,2002
200202,CA,0203229000,47,47,70,70,63095.0,0.0,105708.0,2,2002
200202,CA,0203292000,47,47,70,70,116221.0,0.0,468591.0,2,2002
200202,CA,0203294000,47,47,70,70,1144606.0,0.0,2333082.0,2,2002
200203,CA,0203110000,47,47,70,70,4772.0,0.0,7063.0,3,2002
200203,CA,0203121000,47,47,70,70,833676.0,0.0,1815673.0,3,2002
200203,CA,0203192000,47,47,70,70,2339182.0,0.0,6228333.0,3,2002
200203,CA,0203229000,47,47,70,70,41114.0,0.0,72243.0,3,2002
200203,CA,0203292000,47,47,70,70,155486.0,0.0,699619.0,3,2002
200203,CA,0203294000,47,47,70,70,932553.0,0.0,1853081.0,3,2002
200204,CA,0203110000,47,47,70,70,10065.0,0.0,14262.0,4,2002
200204,CA,0203121000,47,47,70,70,396294.0,0.0,1078477.0,4,2002
200204,CA,0203192000,47,47,70,70,2296131.0,0.0,5097093.0,4,2002
200204,CA,0203229000,47,47,70,70,65566.0,0.0,258785.0,4,2002
200204,CA,0203292000,47,47,70,70,79505.0,0.0,321719.0,4,2002
200204,CA,0203294000,47,47,70,70,1129506.0,0.0,2032279.0,4,2002
200205,CA,0203121000,47,47,70,70,595905.0,0.0,1432284.0,5,2002
200205,CA,0203192000,47,47,70,70,3057774.0,0.0,7618320.0,5,2002
200205,CA,0203229000,47,47,70,70,49598.0,0.0,87716.0,5,2002
200205,CA,0203292000,47,47,70,70,126669.0,0.0,538044.0,5,2002
200205,CA,0203294000,47,47,70,70,1248382.0,0.0,2634181.0,5,2002
200206,CA,0203121000,47,47,70,70,464043.0,0.0,1078266.0,6,2002
200206,CA,0203192000,47,47,70,70,2311910.0,0.0,5151063.0,6,2002
200206,CA,0203229000,47,47,70,70,58842.0,0.0,92365.0,6,2002
200206,CA,0203292000,47,47,70,70,83548.0,0.0,348691.0,6,2002
200206,CA,0203294000,47,47,70,70,936810.0,0.0,2109369.0,6,2002
200207,CA,0203121000,47,47,70,70,426491.0,0.0,836061.0,7,2002
200207,CA,0203192000,47,47,70,70,2136033.0,0.0,5510762.0,7,2002
200207,CA,0203229000,47,47,70,70,18524.0,0.0,34712.0,7,2002
200207,CA,0203292000,47,47,70,70,68142.0,0.0,306831.0,7,2002
200207,CA,0203294000,47,47,70,70,867236.0,0.0,2110407.0,7,2002
200208,CA,0203121000,47,47,70,70,587291.0,0.0,1299684.0,8,2002
200208,CA,0203192000,47,47,70,70,2198592.0,0.0,5099585.0,8,2002
200208,CA,0203229000,47,47,70,70,7389.0,0.0,14498.0,8,2002
200208,CA,0203292000,47,47,70,70,46919.0,0.0,169966.0,8,2002
200208,CA,0203294000,47,47,70,70,652978.0,0.0,1639851.0,8,2002
200209,CA,0203121000,47,47,70,70,831764.0,0.0,1678595.0,9,2002
200209,CA,0203192000,47,47,70,70,2183663.0,0.0,4670448.0,9,2002
200209,CA,0203229000,47,47,70,70,6743.0,0.0,13836.0,9,2002
200209,CA,0203292000,47,47,70,70,24213.0,0.0,106413.0,9,2002
200209,CA,0203294000,47,47,70,70,796271.0,0.0,1887977.0,9,2002
200210,CA,0203121000,47,47,70,70,592076.0,0.0,1004773.0,10,2002
200210,CA,0203192000,47,47,70,70,1615760.0,0.0,4031512.0,10,2002
200210,CA,0203229000,47,47,70,70,45269.0,0.0,95668.0,10,2002
200210,CA,0203292000,47,47,70,70,121687.0,0.0,489448.0,10,2002
200210,CA,0203294000,47,47,70,70,917848.0,0.0,1988012.0,10,2002
200211,CA,0203121000,47,47,70,70,549014.0,0.0,983400.0,11,2002
200211,CA,0203192000,47,47,70,70,2683122.0,0.0,6748138.0,11,2002
200211,CA,0203229000,47,47,70,70,37527.0,0.0,70467.0,11,2002
200211,CA,0203292000,47,47,70,70,117596.0,0.0,509332.0,11,2002
200211,CA,0203294000,47,47,70,70,892655.0,0.0,1824295.0,11,2002
200212,CA,0203121000,47,47,70,70,389778.0,0.0,709028.0,12,2002
200212,CA,0203192000,47,47,70,70,1973835.0,0.0,4778006.0,12,2002
200212,CA,0203229000,47,47,70,70,7768.0,0.0,20311.0,12,2002
200212,CA,0203292000,47,47,70,70,100066.0,0.0,456816.0,12,2002
200212,CA,0203294000,47,47,70,70,709493.0,0.0,1576892.0,12,2002
200301,CA,0203121000,47,47,70,70,487603.0,0.0,1080106.0,1,2003
200301,CA,0203192000,47,47,70,70,1584441.0,0.0,3946012.0,1,2003
200301,CA,0203229000,47,47,70,70,29668.0,0.0,67177.0,1,2003
200301,CA,0203292000,47,47,70,70,79593.0,0.0,319524.0,1,2003
200301,CA,0203294000,47,47,70,70,1113750.0,0.0,2301736.0,1,2003
200302,CA,0203121000,47,47,70,70,387121.0,0.0,838373.0,2,2003
200302,CA,0203192000,47,47,70,70,2460201.0,0.0,6139509.0,2,2003
200302,CA,0203229000,47,47,70,70,13019.0,0.0,28113.0,2,2003
200302,CA,0203292000,47,47,70,70,17533.0,0.0,82134.0,2,2003
200302,CA,0203294000,47,47,70,70,772143.0,0.0,1565691.0,2,2003
200303,CA,0203121000,47,47,70,70,411194.0,0.0,893380.0,3,2003
200303,CA,0203192000,47,47,70,70,2432219.0,0.0,6070883.0,3,2003
200303,CA,0203229000,47,47,70,70,15026.0,0.0,23214.0,3,2003
200303,CA,0203292000,47,47,70,70,48387.0,0.0,214448.0,3,2003
200303,CA,0203294000,47,47,70,70,783199.0,0.0,1782938.0,3,2003
200304,CA,0203121000,47,47,70,70,282451.0,0.0,630830.0,4,2003
200304,CA,0203192000,47,47,70,70,1942724.0,0.0,4764619.0,4,2003
200304,CA,0203229000,47,47,70,70,10127.0,0.0,25035.0,4,2003
200304,CA,0203292000,47,47,70,70,65517.0,0.0,268427.0,4,2003
200304,CA,0203294000,47,47,70,70,588968.0,0.0,1261200.0,4,2003
200305,CA,0203110000,47,47,70,70,2535.0,0.0,3978.0,5,2003
200305,CA,0203121000,47,47,70,70,404004.0,0.0,883418.0,5,2003
200305,CA,0203192000,47,47,70,70,2723738.0,0.0,7184778.0,5,2003
200305,CA,0203292000,47,47,70,70,49027.0,0.0,235296.0,5,2003
200305,CA,0203294000,47,47,70,70,731606.0,0.0,1764710.0,5,2003
200306,CA,0203121000,47,47,70,70,423998.0,0.0,1047524.0,6,2003
200306,CA,0203192000,47,47,70,70,2100814.0,0.0,5305419.0,6,2003
200306,CA,0203229000,47,47,70,70,6607.0,0.0,14434.0,6,2003
200306,CA,0203292000,47,47,70,70,77226.0,0.0,344475.0,6,2003
200306,CA,0203294000,47,47,70,70,389809.0,0.0,870800.0,6,2003
200307,CA,0203110000,47,47,70,70,3893.0,0.0,4670.0,7,2003
200307,CA,0203121000,47,47,70,70,452708.0,0.0,1003914.0,7,2003
200307,CA,0203192000,47,47,70,70,2379391.0,0.0,5829806.0,7,2003
200307,CA,0203229000,47,47,70,70,37102.0,0.0,68996.0,7,2003
200307,CA,0203292000,47,47,70,70,73402.0,0.0,331076.0,7,2003
200307,CA,0203294000,47,47,70,70,771145.0,0.0,1860569.0,7,2003
200308,CA,0203121000,47,47,70,70,441940.0,0.0,956122.0,8,2003
200308,CA,0203192000,47,47,70,70,2568766.0,0.0,6665527.0,8,2003
200308,CA,0203292000,47,47,70,70,6201.0,0.0,28247.0,8,2003
200308,CA,0203294000,47,47,70,70,574887.0,0.0,1583149.0,8,2003
200309,CA,0203121000,47,47,70,70,589109.0,0.0,1136529.0,9,2003
200309,CA,0203192000,47,47,70,70,2416042.0,0.0,6206455.0,9,2003
200309,CA,0203229000,47,47,70,70,14943.0,0.0,32793.0,9,2003
200309,CA,0203292000,47,47,70,70,27991.0,0.0,126265.0,9,2003
200309,CA,0203294000,47,47,70,70,1255005.0,0.0,3478625.0,9,2003
200310,CA,0203121000,47,47,70,70,617704.0,0.0,1350619.0,10,2003
200310,CA,0203192000,47,47,70,70,3038574.0,0.0,8528252.0,10,2003
200310,CA,0203229000,47,47,70,70,45057.0,0.0,91737.0,10,2003
200310,CA,0203292000,47,47,70,70,38059.0,0.0,193669.0,10,2003
200310,CA,0203294000,47,47,70,70,1091500.0,0.0,2774671.0,10,2003
200311,CA,0203121000,47,47,70,70,601137.0,0.0,1457498.0,11,2003
200311,CA,0203192000,47,47,70,70,4101292.0,0.0,10412964.0,11,2003
200311,CA,0203229000,47,47,70,70,96999.0,0.0,187866.0,11,2003
200311,CA,0203292000,47,47,70,70,6647.0,0.0,32620.0,11,2003
200311,CA,0203294000,47,47,70,70,1660909.0,0.0,4187821.0,11,2003
200312,CA,0203121000,47,47,70,70,279409.0,0.0,616942.0,12,2003
200312,CA,0203192000,47,47,70,70,2399900.0,0.0,6148666.0,12,2003
200312,CA,0203229000,47,47,70,70,37448.0,0.0,65936.0,12,2003
200312,CA,0203292000,47,47,70,70,47802.0,0.0,257823.0,12,2003
200312,CA,0203294000,47,47,70,70,1342532.0,0.0,3253325.0,12,2003
200401,CA,0203121000,47,47,70,70,643517.0,0.0,1542491.0,1,2004
200401,CA,0203192000,47,47,70,70,2803138.0,0.0,7420175.0,1,2004
200401,CA,0203229000,47,47,70,70,119734.0,0.0,226258.0,1,2004
200401,CA,0203292000,47,47,70,70,99241.0,0.0,492589.0,1,2004
200401,CA,0203294000,47,47,70,70,1377779.0,0.0,2741425.0,1,2004
200402,CA,0203121000,47,47,70,70,901169.0,0.0,1832756.0,2,2004
200402,CA,0203192000,47,47,70,70,2831720.0,0.0,8159685.0,2,2004
200402,CA,0203229000,47,47,70,70,230567.0,0.0,460332.0,2,2004
200402,CA,0203292000,47,47,70,70,62935.0,0.0,367784.0,2,2004
200402,CA,0203294000,47,47,70,70,889028.0,0.0,2019753.0,2,2004
200403,CA,0203121000,47,47,70,70,905320.0,0.0,1694252.0,3,2004
200403,CA,0203192000,47,47,70,70,2911565.0,0.0,8251859.0,3,2004
200403,CA,0203229000,47,47,70,70,130936.0,0.0,284780.0,3,2004
200403,CA,0203292000,47,47,70,70,61391.0,0.0,290542.0,3,2004
200403,CA,0203294000,47,47,70,70,1043621.0,0.0,2511375.0,3,2004
200404,CA,0203121000,47,47,70,70,617762.0,0.0,1229865.0,4,2004
200404,CA,0203192000,47,47,70,70,2730949.0,0.0,8129562.0,4,2004
200404,CA,0203229000,47,47,70,70,224939.0,0.0,465883.0,4,2004
200404,CA,0203292000,47,47,70,70,89853.0,0.0,483218.0,4,2004
200404,CA,0203294000,47,47,70,70,791279.0,0.0,1824678.0,4,2004
200405,CA,0203121000,47,47,70,70,638662.0,0.0,1510298.0,5,2004
200405,CA,0203192000,47,47,70,70,3100607.0,0.0,9737582.0,5,2004
200405,CA,0203229000,47,47,70,70,92236.0,0.0,208724.0,5,2004
200405,CA,0203292000,47,47,70,70,156234.0,0.0,637155.0,5,2004
200405,CA,0203294000,47,47,70,70,721175.0,0.0,2099564.0,5,2004
200406,CA,0203121000,47,47,70,70,566403.0,0.0,1487715.0,6,2004
200406,CA,0203192000,47,47,70,70,2644892.0,0.0,8926102.0,6,2004
200406,CA,0203229000,47,47,70,70,74073.0,0.0,179884.0,6,2004
200406,CA,0203292000,47,47,70,70,190706.0,0.0,796008.0,6,2004
200406,CA,0203294000,47,47,70,70,636674.0,0.0,1835176.0,6,2004
200407,CA,0203121000,47,47,70,70,639320.0,0.0,1907201.0,7,2004
200407,CA,0203192000,47,47,70,70,2628841.0,0.0,8354226.0,7,2004
200407,CA,0203229000,47,47,70,70,37066.0,0.0,92756.0,7,2004
200407,CA,0203292000,47,47,70,70,94422.0,0.0,327250.0,7,2004
200407,CA,0203294000,47,47,70,70,483808.0,0.0,1404382.0,7,2004
200408,CA,0203121000,47,47,70,70,545800.0,0.0,1815056.0,8,2004
200408,CA,0203192000,47,47,70,70,3127054.0,0.0,10271127.0,8,2004
200408,CA,0203229000,47,47,70,70,71971.0,0.0,164524.0,8,2004
200408,CA,0203292000,47,47,70,70,95221.0,0.0,282351.0,8,2004
200408,CA,0203294000,47,47,70,70,571768.0,0.0,1583353.0,8,2004
200409,CA,0203121000,47,47,70,70,817680.0,0.0,2767163.0,9,2004
200409,CA,0203192000,47,47,70,70,3500071.0,0.0,12679568.0,9,2004
200409,CA,0203229000,47,47,70,70,123577.0,0.0,351127.0,9,2004
200409,CA,0203292000,47,47,70,70,197398.0,0.0,642165.0,9,2004
200409,CA,0203294000,47,47,70,70,1226439.0,0.0,3070836.0,9,2004
200410,CA,0203121000,47,47,70,70,631496.0,0.0,2054242.0,10,2004
200410,CA,0203192000,47,47,70,70,3802049.0,0.0,12821536.0,10,2004
200410,CA,0203229000,47,47,70,70,131543.0,0.0,354141.0,10,2004
200410,CA,0203292000,47,47,70,70,95047.0,0.0,562791.0,10,2004
200410,CA,0203294000,47,47,70,70,971576.0,0.0,2521339.0,10,2004
200411,CA,0203121000,47,47,70,70,769957.0,0.0,2385191.0,11,2004
200411,CA,0203192000,47,47,70,70,4972460.0,0.0,17627512.0,11,2004
200411,CA,0203229000,47,47,70,70,173684.0,0.0,429217.0,11,2004
200411,CA,0203292000,47,47,70,70,110839.0,0.0,491877.0,11,2004
200411,CA,0203294000,47,47,70,70,848280.0,0.0,2052301.0,11,2004
200412,CA,0203121000,47,47,70,70,489262.0,0.0,1505402.0,12,2004
200412,CA,0203192000,47,47,70,70,3572360.0,0.0,12576250.0,12,2004
200412,CA,0203229000,47,47,70,70,86150.0,0.0,225190.0,12,2004
200412,CA,0203292000,47,47,70,70,110618.0,0.0,493023.0,12,2004
200412,CA,0203294000,47,47,70,70,1032406.0,0.0,2517138.0,12,2004
200501,CA,0203121000,47,47,70,70,609113.0,0.0,1732005.0,1,2005
200501,CA,0203192000,47,47,70,70,3969272.0,0.0,14814386.0,1,2005
200501,CA,0203229000,47,47,70,70,39839.0,0.0,94371.0,1,2005
200501,CA,0203292000,47,47,70,70,114784.0,0.0,425531.0,1,2005
200501,CA,0203294000,47,47,70,70,667556.0,0.0,1620681.0,1,2005
200502,CA,0203121000,47,47,70,70,1149415.0,0.0,3004951.0,2,2005
200502,CA,0203192000,47,47,70,70,4305329.0,0.0,16086130.0,2,2005
200502,CA,0203229000,47,47,70,70,128863.0,0.0,308318.0,2,2005
200502,CA,0203292000,47,47,70,70,98601.0,0.0,315537.0,2,2005
200502,CA,0203294000,47,47,70,70,1140506.0,0.0,2710258.0,2,2005
200503,CA,0203121000,47,47,70,70,1226199.0,0.0,2962172.0,3,2005
200503,CA,0203192000,47,47,70,70,4160938.0,0.0,14443207.0,3,2005
200503,CA,0203229000,47,47,70,70,12160.0,0.0,32584.0,3,2005
200503,CA,0203292000,47,47,70,70,90957.0,0.0,404098.0,3,2005
200503,CA,0203294000,47,47,70,70,1018375.0,0.0,2324143.0,3,2005
200504,CA,0203121000,47,47,70,70,1000767.0,0.0,2252937.0,4,2005
200504,CA,0203192000,47,47,70,70,3892738.0,0.0,14167144.0,4,2005
200504,CA,0203229000,47,47,70,70,10941.0,0.0,28799.0,4,2005
200504,CA,0203292000,47,47,70,70,180950.0,0.0,929643.0,4,2005
200504,CA,0203294000,47,47,70,70,949518.0,0.0,1935871.0,4,2005
200505,CA,0203121000,47,47,70,70,1167924.0,0.0,2807415.0,5,2005
200505,CA,0203192000,47,47,70,70,5365910.0,0.0,21014183.0,5,2005
200505,CA,0203229000,47,47,70,70,29295.0,0.0,63744.0,5,2005
200505,CA,0203292000,47,47,70,70,277867.0,0.0,1234202.0,5,2005
200505,CA,0203294000,47,47,70,70,1120045.0,0.0,2606631.0,5,2005
200506,CA,0203121000,47,47,70,70,904473.0,0.0,2008406.0,6,2005
200506,CA,0203192000,47,47,70,70,4233805.0,0.0,15536802.0,6,2005
200506,CA,0203229000,47,47,70,70,14214.0,0.0,37454.0,6,2005
200506,CA,0203292000,47,47,70,70,157775.0,0.0,730168.0,6,2005
200506,CA,0203294000,47,47,70,70,1242137.0,0.0,2823722.0,6,2005
200507,CA,0203121000,47,47,70,70,817865.0,0.0,2151980.0,7,2005
200507,CA,0203192000,47,47,70,70,4422074.0,0.0,16615282.0,7,2005
200507,CA,0203229000,47,47,70,70,71233.0,0.0,172226.0,7,2005
200507,CA,0203292000,47,47,70,70,130833.0,0.0,546568.0,7,2005
200507,CA,0203294000,47,47,70,70,1125127.0,0.0,2248236.0,7,2005
200508,CA,0203121000,47,47,70,70,621883.0,0.0,1907793.0,8,2005
200508,CA,0203192000,47,47,70,70,4833460.0,0.0,17145439.0,8,2005
200508,CA,0203229000,47,47,70,70,25706.0,0.0,67578.0,8,2005
200508,CA,0203292000,47,47,70,70,123158.0,0.0,710965.0,8,2005
200508,CA,0203294000,47,47,70,70,922692.0,0.0,2093260.0,8,2005
200509,CA,0203121000,47,47,70,70,630659.0,0.0,2023869.0,9,2005
200509,CA,0203192000,47,47,70,70,4284033.0,0.0,16207671.0,9,2005
200509,CA,0203229000,47,47,70,70,17123.0,0.0,47095.0,9,2005
200509,CA,0203292000,47,47,70,70,55985.0,0.0,146668.0,9,2005
200509,CA,0203294000,47,47,70,70,740791.0,0.0,1818464.0,9,2005
200510,CA,0203121000,47,47,70,70,750960.0,0.0,2150202.0,10,2005
200510,CA,0203192000,47,47,70,70,5556732.0,0.0,20564647.0,10,2005
200510,CA,0203229000,47,47,70,70,13215.0,0.0,33867.0,10,2005
200510,CA,0203292000,47,47,70,70,131041.0,0.0,740039.0,10,2005
200510,CA,0203294000,47,47,70,70,964943.0,0.0,2151869.0,10,2005
200511,CA,0203121000,47,47,70,70,972420.0,0.0,2475590.0,11,2005
200511,CA,0203192000,47,47,70,70,5873148.0,0.0,22436355.0,11,2005
200511,CA,0203229000,47,47,70,70,21839.0,0.0,44403.0,11,2005
200511,CA,0203292000,47,47,70,70,73219.0,0.0,394281.0,11,2005
200511,CA,0203294000,47,47,70,70,911397.0,0.0,2351811.0,11,2005
