date,countryCode,hS10Code,censusUOMId1,censusUOMId2,fasConvertedUOMId,fasNonConvertedUOMId,quantity1,quantity2,value,mes_origen,year
199401,MX,0203110000,47,47,70,70,199692.0,0.0,354356.0,1,1994
199401,MX,0203121000,47,47,70,70,56623.0,0.0,92060.0,1,1994
199401,MX,0203129000,47,47,70,70,1384420.0,0.0,2346681.0,1,1994
199401,MX,0203192000,47,47,70,70,11623.0,0.0,44439.0,1,1994
199401,MX,0203194000,47,47,70,70,369146.0,0.0,806464.0,1,1994
199401,MX,0203210000,47,47,70,70,84618.0,0.0,127714.0,1,1994
199401,MX,0203221000,47,47,70,70,5122.0,0.0,21595.0,1,1994
199401,MX,0203229000,47,47,70,70,152652.0,0.0,244401.0,1,1994
199401,MX,0203292000,47,47,70,70,1766.0,0.0,3517.0,1,1994
199401,MX,0203294000,47,47,70,70,807953.0,0.0,1388143.0,1,1994
199402,MX,0203110000,47,47,70,70,238732.0,0.0,479424.0,2,1994
199402,MX,0203121000,47,47,70,70,11564.0,0.0,36619.0,2,1994
199402,MX,0203129000,47,47,70,70,795900.0,0.0,1552358.0,2,1994
199402,MX,0203192000,47,47,70,70,7566.0,0.0,30039.0,2,1994
199402,MX,0203194000,47,47,70,70,379089.0,0.0,881417.0,2,1994
199402,MX,0203210000,47,47,70,70,99771.0,0.0,167664.0,2,1994
199402,MX,0203221000,47,47,70,70,5360.0,0.0,22800.0,2,1994
199402,MX,0203229000,47,47,70,70,298127.0,0.0,454314.0,2,1994
199402,MX,0203292000,47,47,70,70,20502.0,0.0,33891.0,2,1994
199402,MX,0203294000,47,47,70,70,1091966.0,0.0,1598317.0,2,1994
199403,MX,0203110000,47,47,70,70,328157.0,0.0,615260.0,3,1994
199403,MX,0203121000,47,47,70,70,56267.0,0.0,83159.0,3,1994
199403,MX,0203129000,47,47,70,70,662408.0,0.0,1186613.0,3,1994
199403,MX,0203192000,47,47,70,70,2041.0,0.0,10125.0,3,1994
199403,MX,0203194000,47,47,70,70,403659.0,0.0,756087.0,3,1994
199403,MX,0203210000,47,47,70,70,91081.0,0.0,141249.0,3,1994
199403,MX,0203221000,47,47,70,70,5740.0,0.0,18301.0,3,1994
199403,MX,0203229000,47,47,70,70,184311.0,0.0,282220.0,3,1994
199403,MX,0203292000,47,47,70,70,21436.0,0.0,38061.0,3,1994
199403,MX,0203294000,47,47,70,70,701869.0,0.0,727784.0,3,1994
199404,MX,0203110000,47,47,70,70,569746.0,0.0,1205461.0,4,1994
199404,MX,0203121000,47,47,70,70,28092.0,0.0,61307.0,4,1994
199404,MX,0203129000,47,47,70,70,614788.0,0.0,1602654.0,4,1994
199404,MX,0203192000,47,47,70,70,23623.0,0.0,56243.0,4,1994
199404,MX,0203194000,47,47,70,70,259848.0,0.0,501744.0,4,1994
199404,MX,0203210000,47,47,70,70,18165.0,0.0,23935.0,4,1994
199404,MX,0203229000,47,47,70,70,41604.0,0.0,97169.0,4,1994
199404,MX,0203292000,47,47,70,70,20031.0,0.0,78922.0,4,1994
199404,MX,0203294000,47,47,70,70,681647.0,0.0,1161548.0,4,1994
199405,MX,0203110000,47,47,70,70,605284.0,0.0,1140908.0,5,1994
199405,MX,0203121000,47,47,70,70,42132.0,0.0,158826.0,5,1994
199405,MX,0203129000,47,47,70,70,669665.0,0.0,1841121.0,5,1994
199405,MX,0203192000,47,47,70,70,30057.0,0.0,118421.0,5,1994
199405,MX,0203194000,47,47,70,70,572459.0,0.0,1113918.0,5,1994
199405,MX,0203210000,47,47,70,70,6176.0,0.0,14120.0,5,1994
199405,MX,0203221000,47,47,70,70,7778.0,0.0,31497.0,5,1994
199405,MX,0203229000,47,47,70,70,201198.0,0.0,348156.0,5,1994
199405,MX,0203292000,47,47,70,70,18074.0,0.0,90111.0,5,1994
199405,MX,0203294000,47,47,70,70,524454.0,0.0,1107240.0,5,1994
199406,MX,0203110000,47,47,70,70,554468.0,0.0,1121589.0,6,1994
199406,MX,0203121000,47,47,70,70,15634.0,0.0,47839.0,6,1994
199406,MX,0203129000,47,47,70,70,1077981.0,0.0,2896769.0,6,1994
199406,MX,0203192000,47,47,70,70,28122.0,0.0,70384.0,6,1994
199406,MX,0203194000,47,47,70,70,339589.0,0.0,654777.0,6,1994
199406,MX,0203210000,47,47,70,70,2848.0,0.0,4697.0,6,1994
199406,MX,0203221000,47,47,70,70,2339.0,0.0,11163.0,6,1994
199406,MX,0203229000,47,47,70,70,226028.0,0.0,447092.0,6,1994
199406,MX,0203292000,47,47,70,70,119324.0,0.0,414704.0,6,1994
199406,MX,0203294000,47,47,70,70,998921.0,0.0,1260049.0,6,1994
199407,MX,0203110000,47,47,70,70,567260.0,0.0,1173447.0,7,1994
199407,MX,0203121000,47,47,70,70,28635.0,0.0,104171.0,7,1994
199407,MX,0203129000,47,47,70,70,978898.0,0.0,2514306.0,7,1994
199407,MX,0203192000,47,47,70,70,27358.0,0.0,71229.0,7,1994
199407,MX,0203194000,47,47,70,70,559014.0,0.0,807962.0,7,1994
199407,MX,0203210000,47,47,70,70,2251.0,0.0,5146.0,7,1994
199407,MX,0203221000,47,47,70,70,6832.0,0.0,27414.0,7,1994
199407,MX,0203229000,47,47,70,70,185975.0,0.0,457657.0,7,1994
199407,MX,0203292000,47,47,70,70,72235.0,0.0,233377.0,7,1994
199407,MX,0203294000,47,47,70,70,775335.0,0.0,1094540.0,7,1994
199408,MX,0203110000,47,47,70,70,448363.0,0.0,888402.0,8,1994
199408,MX,0203121000,47,47,70,70,44141.0,0.0,113803.0,8,1994
199408,MX,0203129000,47,47,70,70,697047.0,0.0,1648268.0,8,1994
199408,MX,0203192000,47,47,70,70,10638.0,0.0,20502.0,8,1994
199408,MX,0203194000,47,47,70,70,584141.0,0.0,719724.0,8,1994
199408,MX,0203221000,47,47,70,70,37816.0,0.0,94205.0,8,1994
199408,MX,0203229000,47,47,70,70,202420.0,0.0,472550.0,8,1994
199408,MX,0203292000,47,47,70,70,178514.0,0.0,523768.0,8,1994
199408,MX,0203294000,47,47,70,70,721658.0,0.0,1148585.0,8,1994
199409,MX,0203110000,47,47,70,70,577621.0,0.0,1027855.0,9,1994
199409,MX,0203121000,47,47,70,70,137454.0,0.0,301918.0,9,1994
199409,MX,0203129000,47,47,70,70,1043648.0,0.0,2393442.0,9,1994
199409,MX,0203192000,47,47,70,70,40918.0,0.0,152847.0,9,1994
199409,MX,0203194000,47,47,70,70,801468.0,0.0,940355.0,9,1994
199409,MX,0203221000,47,47,70,70,7077.0,0.0,26678.0,9,1994
199409,MX,0203229000,47,47,70,70,154783.0,0.0,264020.0,9,1994
199409,MX,0203292000,47,47,70,70,65290.0,0.0,175919.0,9,1994
199409,MX,0203294000,47,47,70,70,820819.0,0.0,1104543.0,9,1994
199410,MX,0203110000,47,47,70,70,896771.0,0.0,1321197.0,10,1994
199410,MX,0203121000,47,47,70,70,47983.0,0.0,129847.0,10,1994
199410,MX,0203129000,47,47,70,70,1866476.0,0.0,4110112.0,10,1994
199410,MX,0203192000,47,47,70,70,3297.0,0.0,10898.0,10,1994
199410,MX,0203194000,47,47,70,70,541399.0,0.0,920290.0,10,1994
199410,MX,0203221000,47,47,70,70,9282.0,0.0,34989.0,10,1994
199410,MX,0203229000,47,47,70,70,255085.0,0.0,401000.0,10,1994
199410,MX,0203292000,47,47,70,70,82182.0,0.0,240207.0,10,1994
199410,MX,0203294000,47,47,70,70,929780.0,0.0,1441878.0,10,1994
199411,MX,0203110000,47,47,70,70,902701.0,0.0,1147024.0,11,1994
199411,MX,0203121000,47,47,70,70,39012.0,0.0,122450.0,11,1994
199411,MX,0203129000,47,47,70,70,1502089.0,0.0,3288871.0,11,1994
199411,MX,0203192000,47,47,70,70,50211.0,0.0,76868.0,11,1994
199411,MX,0203194000,47,47,70,70,831148.0,0.0,732552.0,11,1994
199411,MX,0203221000,47,47,70,70,29511.0,0.0,126738.0,11,1994
199411,MX,0203229000,47,47,70,70,147009.0,0.0,335098.0,11,1994
199411,MX,0203292000,47,47,70,70,19078.0,0.0,35330.0,11,1994
199411,MX,0203294000,47,47,70,70,610625.0,0.0,1316626.0,11,1994
199412,MX,0203110000,47,47,70,70,753217.0,0.0,1126085.0,12,1994
199412,MX,0203121000,47,47,70,70,57678.0,0.0,108776.0,12,1994
199412,MX,0203129000,47,47,70,70,1547691.0,0.0,3270033.0,12,1994
199412,MX,0203192000,47,47,70,70,19946.0,0.0,28663.0,12,1994
199412,MX,0203194000,47,47,70,70,681532.0,0.0,938046.0,12,1994
199412,MX,0203221000,47,47,70,70,27322.0,0.0,74709.0,12,1994
199412,MX,0203229000,47,47,70,70,90557.0,0.0,213132.0,12,1994
199412,MX,0203292000,47,47,70,70,31564.0,0.0,69364.0,12,1994
199412,MX,0203294000,47,47,70,70,1298057.0,0.0,2067139.0,12,1994
199501,MX,0203110000,47,47,70,70,199195.0,0.0,373117.0,1,1995
199501,MX,0203121000,47,47,70,70,4408.0,0.0,15241.0,1,1995
199501,MX,0203129000,47,47,70,70,611822.0,0.0,1564092.0,1,1995
199501,MX,0203192000,47,47,70,70,10948.0,0.0,43129.0,1,1995
199501,MX,0203194000,47,47,70,70,386656.0,0.0,517447.0,1,1995
199501,MX,0203221000,47,47,70,70,780.0,0.0,2940.0,1,1995
199501,MX,0203229000,47,47,70,70,44189.0,0.0,90858.0,1,1995
199501,MX,0203292000,47,47,70,70,10753.0,0.0,42362.0,1,1995
199501,MX,0203294000,47,47,70,70,442024.0,0.0,888676.0,1,1995
199502,MX,0203110000,47,47,70,70,149779.0,0.0,350728.0,2,1995
199502,MX,0203121000,47,47,70,70,2268.0,0.0,5800.0,2,1995
199502,MX,0203129000,47,47,70,70,406748.0,0.0,1018903.0,2,1995
199502,MX,0203192000,47,47,70,70,5443.0,0.0,6600.0,2,1995
199502,MX,0203194000,47,47,70,70,381503.0,0.0,466928.0,2,1995
199502,MX,0203210000,47,47,70,70,7197.0,0.0,21995.0,2,1995
199502,MX,0203229000,47,47,70,70,19628.0,0.0,29964.0,2,1995
199502,MX,0203292000,47,47,70,70,24768.0,0.0,48645.0,2,1995
199502,MX,0203294000,47,47,70,70,550058.0,0.0,807283.0,2,1995
199503,MX,0203110000,47,47,70,70,139592.0,0.0,313610.0,3,1995
199503,MX,0203121000,47,47,70,70,1134.0,0.0,2900.0,3,1995
199503,MX,0203129000,47,47,70,70,152341.0,0.0,319389.0,3,1995
199503,MX,0203192000,47,47,70,70,21594.0,0.0,30649.0,3,1995
199503,MX,0203194000,47,47,70,70,215138.0,0.0,183913.0,3,1995
199503,MX,0203221000,47,47,70,70,8357.0,0.0,31500.0,3,1995
199503,MX,0203229000,47,47,70,70,14938.0,0.0,36203.0,3,1995
199503,MX,0203292000,47,47,70,70,28209.0,0.0,74925.0,3,1995
199503,MX,0203294000,47,47,70,70,379183.0,0.0,863698.0,3,1995
199504,MX,0203110000,47,47,70,70,122017.0,0.0,209654.0,4,1995
199504,MX,0203121000,47,47,70,70,7799.0,0.0,26948.0,4,1995
199504,MX,0203129000,47,47,70,70,135176.0,0.0,370071.0,4,1995
199504,MX,0203192000,47,47,70,70,941.0,0.0,5704.0,4,1995
199504,MX,0203194000,47,47,70,70,177650.0,0.0,216660.0,4,1995
199504,MX,0203221000,47,47,70,70,2569.0,0.0,9684.0,4,1995
199504,MX,0203229000,47,47,70,70,32016.0,0.0,62423.0,4,1995
199504,MX,0203292000,47,47,70,70,34877.0,0.0,76217.0,4,1995
199504,MX,0203294000,47,47,70,70,352146.0,0.0,619446.0,4,1995
199505,MX,0203110000,47,47,70,70,148653.0,0.0,228144.0,5,1995
199505,MX,0203121000,47,47,70,70,9278.0,0.0,33595.0,5,1995
199505,MX,0203129000,47,47,70,70,212239.0,0.0,548173.0,5,1995
199505,MX,0203192000,47,47,70,70,52647.0,0.0,95097.0,5,1995
199505,MX,0203194000,47,47,70,70,388825.0,0.0,404713.0,5,1995
199505,MX,0203221000,47,47,70,70,26544.0,0.0,96259.0,5,1995
199505,MX,0203229000,47,47,70,70,12297.0,0.0,39302.0,5,1995
199505,MX,0203292000,47,47,70,70,32017.0,0.0,102272.0,5,1995
199505,MX,0203294000,47,47,70,70,385869.0,0.0,673510.0,5,1995
199506,MX,0203110000,47,47,70,70,42246.0,0.0,51655.0,6,1995
199506,MX,0203121000,47,47,70,70,10591.0,0.0,39921.0,6,1995
199506,MX,0203129000,47,47,70,70,201594.0,0.0,480820.0,6,1995
199506,MX,0203192000,47,47,70,70,5076.0,0.0,10975.0,6,1995
199506,MX,0203194000,47,47,70,70,477859.0,0.0,646228.0,6,1995
199506,MX,0203229000,47,47,70,70,31692.0,0.0,66760.0,6,1995
199506,MX,0203292000,47,47,70,70,26250.0,0.0,76044.0,6,1995
199506,MX,0203294000,47,47,70,70,320547.0,0.0,512551.0,6,1995
199507,MX,0203110000,47,47,70,70,101730.0,0.0,146779.0,7,1995
199507,MX,0203129000,47,47,70,70,106333.0,0.0,264406.0,7,1995
199507,MX,0203192000,47,47,70,70,6267.0,0.0,18910.0,7,1995
199507,MX,0203194000,47,47,70,70,329116.0,0.0,437973.0,7,1995
199507,MX,0203221000,47,47,70,70,9288.0,0.0,35011.0,7,1995
199507,MX,0203229000,47,47,70,70,18285.0,0.0,58447.0,7,1995
199507,MX,0203292000,47,47,70,70,22715.0,0.0,68192.0,7,1995
199507,MX,0203294000,47,47,70,70,361143.0,0.0,430195.0,7,1995
199508,MX,0203110000,47,47,70,70,125726.0,0.0,227380.0,8,1995
199508,MX,0203121000,47,47,70,70,4885.0,0.0,16713.0,8,1995
199508,MX,0203129000,47,47,70,70,103745.0,0.0,292384.0,8,1995
199508,MX,0203192000,47,47,70,70,9943.0,0.0,13344.0,8,1995
199508,MX,0203194000,47,47,70,70,379245.0,0.0,483131.0,8,1995
199508,MX,0203229000,47,47,70,70,73668.0,0.0,180244.0,8,1995
199508,MX,0203292000,47,47,70,70,71397.0,0.0,231878.0,8,1995
199508,MX,0203294000,47,47,70,70,328855.0,0.0,698769.0,8,1995
199509,MX,0203110000,47,47,70,70,64196.0,0.0,129330.0,9,1995
199509,MX,0203129000,47,47,70,70,48862.0,0.0,133226.0,9,1995
199509,MX,0203192000,47,47,70,70,3157.0,0.0,6960.0,9,1995
199509,MX,0203194000,47,47,70,70,238053.0,0.0,338594.0,9,1995
199509,MX,0203210000,47,47,70,70,19275.0,0.0,28470.0,9,1995
199509,MX,0203221000,47,47,70,70,1747.0,0.0,4418.0,9,1995
199509,MX,0203229000,47,47,70,70,36304.0,0.0,76900.0,9,1995
199509,MX,0203292000,47,47,70,70,21719.0,0.0,64155.0,9,1995
199509,MX,0203294000,47,47,70,70,216995.0,0.0,501904.0,9,1995
199510,MX,0203110000,47,47,70,70,69201.0,0.0,158191.0,10,1995
199510,MX,0203129000,47,47,70,70,13238.0,0.0,50046.0,10,1995
199510,MX,0203192000,47,47,70,70,7862.0,0.0,32038.0,10,1995
199510,MX,0203194000,47,47,70,70,595377.0,0.0,425109.0,10,1995
199510,MX,0203221000,47,47,70,70,6663.0,0.0,25115.0,10,1995
199510,MX,0203229000,47,47,70,70,21129.0,0.0,28077.0,10,1995
199510,MX,0203292000,47,47,70,70,27572.0,0.0,90484.0,10,1995
199510,MX,0203294000,47,47,70,70,329376.0,0.0,654860.0,10,1995
199511,MX,0203110000,47,47,70,70,64147.0,0.0,146639.0,11,1995
199511,MX,0203121000,47,47,70,70,22677.0,0.0,49175.0,11,1995
199511,MX,0203129000,47,47,70,70,78913.0,0.0,231060.0,11,1995
199511,MX,0203194000,47,47,70,70,568732.0,0.0,382561.0,11,1995
199511,MX,0203229000,47,47,70,70,18227.0,0.0,47375.0,11,1995
199511,MX,0203292000,47,47,70,70,46667.0,0.0,106192.0,11,1995
199511,MX,0203294000,47,47,70,70,380109.0,0.0,739337.0,11,1995
199512,MX,0203110000,47,47,70,70,138672.0,0.0,311457.0,12,1995
199512,MX,0203121000,47,47,70,70,60747.0,0.0,185432.0,12,1995
199512,MX,0203129000,47,47,70,70,326863.0,0.0,754715.0,12,1995
199512,MX,0203192000,47,47,70,70,7019.0,0.0,14127.0,12,1995
199512,MX,0203194000,47,47,70,70,498456.0,0.0,370612.0,12,1995
199512,MX,0203210000,47,47,70,70,14656.0,0.0,39641.0,12,1995
199512,MX,0203221000,47,47,70,70,2986.0,0.0,11253.0,12,1995
199512,MX,0203229000,47,47,70,70,153897.0,0.0,212822.0,12,1995
199512,MX,0203292000,47,47,70,70,43171.0,0.0,92267.0,12,1995
199512,MX,0203294000,47,47,70,70,365458.0,0.0,890835.0,12,1995
199601,MX,0203110000,47,47,70,70,237710.0,0.0,487051.0,1,1996
199601,MX,0203121000,47,47,70,70,53812.0,0.0,202847.0,1,1996
199601,MX,0203129000,47,47,70,70,294281.0,0.0,836632.0,1,1996
199601,MX,0203192000,47,47,70,70,14368.0,0.0,47571.0,1,1996
199601,MX,0203194000,47,47,70,70,300001.0,0.0,586288.0,1,1996
199601,MX,0203221000,47,47,70,70,8180.0,0.0,24397.0,1,1996
199601,MX,0203229000,47,47,70,70,26342.0,0.0,76755.0,1,1996
199601,MX,0203292000,47,47,70,70,132357.0,0.0,492864.0,1,1996
199601,MX,0203294000,47,47,70,70,382098.0,0.0,761936.0,1,1996
199602,MX,0203110000,47,47,70,70,242935.0,0.0,547438.0,2,1996
199602,MX,0203129000,47,47,70,70,103232.0,0.0,214531.0,2,1996
199602,MX,0203192000,47,47,70,70,17302.0,0.0,67836.0,2,1996
199602,MX,0203194000,47,47,70,70,115668.0,0.0,190145.0,2,1996
199602,MX,0203221000,47,47,70,70,8256.0,0.0,31122.0,2,1996
199602,MX,0203229000,47,47,70,70,42125.0,0.0,91616.0,2,1996
199602,MX,0203292000,47,47,70,70,183147.0,0.0,664577.0,2,1996
199602,MX,0203294000,47,47,70,70,567484.0,0.0,1278667.0,2,1996
199603,MX,0203110000,47,47,70,70,215521.0,0.0,492690.0,3,1996
199603,MX,0203121000,47,47,70,70,667.0,0.0,2514.0,3,1996
199603,MX,0203129000,47,47,70,70,78767.0,0.0,161842.0,3,1996
199603,MX,0203192000,47,47,70,70,59302.0,0.0,233631.0,3,1996
199603,MX,0203194000,47,47,70,70,145071.0,0.0,224079.0,3,1996
199603,MX,0203210000,47,47,70,70,6247.0,0.0,14280.0,3,1996
199603,MX,0203221000,47,47,70,70,1556.0,0.0,5863.0,3,1996
199603,MX,0203229000,47,47,70,70,12965.0,0.0,41437.0,3,1996
199603,MX,0203292000,47,47,70,70,29211.0,0.0,70971.0,3,1996
199603,MX,0203294000,47,47,70,70,213804.0,0.0,416285.0,3,1996
199604,MX,0203110000,47,47,70,70,156747.0,0.0,341401.0,4,1996
199604,MX,0203129000,47,47,70,70,67233.0,0.0,224218.0,4,1996
199604,MX,0203192000,47,47,70,70,17027.0,0.0,67081.0,4,1996
199604,MX,0203194000,47,47,70,70,97610.0,0.0,212771.0,4,1996
199604,MX,0203229000,47,47,70,70,38646.0,0.0,110538.0,4,1996
199604,MX,0203292000,47,47,70,70,31741.0,0.0,89876.0,4,1996
199604,MX,0203294000,47,47,70,70,251431.0,0.0,582064.0,4,1996
199605,MX,0203110000,47,47,70,70,80320.0,0.0,181504.0,5,1996
199605,MX,0203129000,47,47,70,70,90753.0,0.0,267963.0,5,1996
199605,MX,0203192000,47,47,70,70,4616.0,0.0,22523.0,5,1996
199605,MX,0203194000,47,47,70,70,41378.0,0.0,131255.0,5,1996
199605,MX,0203229000,47,47,70,70,40869.0,0.0,152906.0,5,1996
199605,MX,0203292000,47,47,70,70,27819.0,0.0,68704.0,5,1996
199605,MX,0203294000,47,47,70,70,524751.0,0.0,834452.0,5,1996
199606,MX,0203110000,47,47,70,70,66807.0,0.0,152726.0,6,1996
199606,MX,0203121000,47,47,70,70,4255.0,0.0,16039.0,6,1996
199606,MX,0203129000,47,47,70,70,45242.0,0.0,133115.0,6,1996
199606,MX,0203192000,47,47,70,70,9750.0,0.0,31183.0,6,1996
199606,MX,0203194000,47,47,70,70,134886.0,0.0,279190.0,6,1996
199606,MX,0203210000,47,47,70,70,20412.0,0.0,12825.0,6,1996
199606,MX,0203221000,47,47,70,70,2549.0,0.0,9608.0,6,1996
199606,MX,0203229000,47,47,70,70,6524.0,0.0,27227.0,6,1996
199606,MX,0203292000,47,47,70,70,22569.0,0.0,66883.0,6,1996
199606,MX,0203294000,47,47,70,70,205737.0,0.0,431957.0,6,1996
199607,MX,0203110000,47,47,70,70,155085.0,0.0,332835.0,7,1996
199607,MX,0203121000,47,47,70,70,1089.0,0.0,4104.0,7,1996
199607,MX,0203129000,47,47,70,70,29170.0,0.0,126537.0,7,1996
199607,MX,0203192000,47,47,70,70,32055.0,0.0,118242.0,7,1996
199607,MX,0203194000,47,47,70,70,208292.0,0.0,239458.0,7,1996
199607,MX,0203210000,47,47,70,70,9933.0,0.0,13578.0,7,1996
199607,MX,0203221000,47,47,70,70,847.0,0.0,4600.0,7,1996
199607,MX,0203229000,47,47,70,70,9159.0,0.0,29275.0,7,1996
199607,MX,0203292000,47,47,70,70,33350.0,0.0,122663.0,7,1996
199607,MX,0203294000,47,47,70,70,278685.0,0.0,893178.0,7,1996
199608,MX,0203110000,47,47,70,70,122387.0,0.0,265822.0,8,1996
199608,MX,0203121000,47,47,70,70,8775.0,0.0,33080.0,8,1996
199608,MX,0203129000,47,47,70,70,59364.0,0.0,208263.0,8,1996
199608,MX,0203192000,47,47,70,70,17681.0,0.0,54991.0,8,1996
199608,MX,0203194000,47,47,70,70,76745.0,0.0,245013.0,8,1996
199608,MX,0203221000,47,47,70,70,992.0,0.0,3737.0,8,1996
199608,MX,0203229000,47,47,70,70,2365.0,0.0,7555.0,8,1996
199608,MX,0203292000,47,47,70,70,26077.0,0.0,87497.0,8,1996
199608,MX,0203294000,47,47,70,70,250596.0,0.0,793386.0,8,1996
199609,MX,0203110000,47,47,70,70,206609.0,0.0,457454.0,9,1996
199609,MX,0203129000,47,47,70,70,45394.0,0.0,194563.0,9,1996
199609,MX,0203192000,47,47,70,70,42100.0,0.0,150183.0,9,1996
199609,MX,0203194000,47,47,70,70,219701.0,0.0,500731.0,9,1996
199609,MX,0203229000,47,47,70,70,32277.0,0.0,48024.0,9,1996
199609,MX,0203292000,47,47,70,70,87196.0,0.0,316331.0,9,1996
199609,MX,0203294000,47,47,70,70,607019.0,0.0,1860820.0,9,1996
199610,MX,0203110000,47,47,70,70,220037.0,0.0,501541.0,10,1996
199610,MX,0203129000,47,47,70,70,56824.0,0.0,202644.0,10,1996
199610,MX,0203192000,47,47,70,70,53041.0,0.0,192494.0,10,1996
199610,MX,0203194000,47,47,70,70,230673.0,0.0,463351.0,10,1996
199610,MX,0203221000,47,47,70,70,1008.0,0.0,3800.0,10,1996
199610,MX,0203229000,47,47,70,70,13523.0,0.0,30229.0,10,1996
199610,MX,0203292000,47,47,70,70,79127.0,0.0,165329.0,10,1996
199610,MX,0203294000,47,47,70,70,460577.0,0.0,1506064.0,10,1996
199611,MX,0203110000,47,47,70,70,281629.0,0.0,597280.0,11,1996
199611,MX,0203129000,47,47,70,70,174700.0,0.0,418165.0,11,1996
199611,MX,0203192000,47,47,70,70,12041.0,0.0,31996.0,11,1996
199611,MX,0203194000,47,47,70,70,220468.0,0.0,451330.0,11,1996
199611,MX,0203229000,47,47,70,70,105771.0,0.0,105056.0,11,1996
199611,MX,0203292000,47,47,70,70,36961.0,0.0,95900.0,11,1996
199611,MX,0203294000,47,47,70,70,524356.0,0.0,1205426.0,11,1996
199612,MX,0203110000,47,47,70,70,375112.0,0.0,828761.0,12,1996
199612,MX,0203121000,47,47,70,70,48542.0,0.0,182983.0,12,1996
199612,MX,0203129000,47,47,70,70,871017.0,0.0,1799287.0,12,1996
199612,MX,0203192000,47,47,70,70,20727.0,0.0,38737.0,12,1996
199612,MX,0203194000,47,47,70,70,316556.0,0.0,712582.0,12,1996
199612,MX,0203229000,47,47,70,70,567454.0,0.0,637440.0,12,1996
199612,MX,0203292000,47,47,70,70,25310.0,0.0,62986.0,12,1996
199612,MX,0203294000,47,47,70,70,990738.0,0.0,1884211.0,12,1996
199701,MX,0203110000,47,47,70,70,210983.0,0.0,458015.0,1,1997
199701,MX,0203121000,47,47,70,70,26537.0,0.0,100033.0,1,1997
199701,MX,0203129000,47,47,70,70,154715.0,0.0,362517.0,1,1997
199701,MX,0203192000,47,47,70,70,200.0,0.0,2590.0,1,1997
199701,MX,0203194000,47,47,70,70,297910.0,0.0,428199.0,1,1997
199701,MX,0203210000,47,47,70,70,8175.0,0.0,18688.0,1,1997
199701,MX,0203229000,47,47,70,70,91887.0,0.0,251214.0,1,1997
199701,MX,0203292000,47,47,70,70,56361.0,0.0,158643.0,1,1997
199701,MX,0203294000,47,47,70,70,376062.0,0.0,1072775.0,1,1997
199702,MX,0203110000,47,47,70,70,165313.0,0.0,370374.0,2,1997
199702,MX,0203121000,47,47,70,70,14225.0,0.0,34433.0,2,1997
199702,MX,0203129000,47,47,70,70,59452.0,0.0,212905.0,2,1997
199702,MX,0203192000,47,47,70,70,549.0,0.0,7499.0,2,1997
199702,MX,0203194000,47,47,70,70,540055.0,0.0,1357983.0,2,1997
199702,MX,0203221000,47,47,70,70,1325.0,0.0,2897.0,2,1997
199702,MX,0203229000,47,47,70,70,1611.0,0.0,7660.0,2,1997
199702,MX,0203292000,47,47,70,70,83873.0,0.0,177485.0,2,1997
199702,MX,0203294000,47,47,70,70,402100.0,0.0,877503.0,2,1997
199703,MX,0203110000,47,47,70,70,293117.0,0.0,643186.0,3,1997
199703,MX,0203121000,47,47,70,70,488.0,0.0,6354.0,3,1997
199703,MX,0203129000,47,47,70,70,98509.0,0.0,289136.0,3,1997
199703,MX,0203192000,47,47,70,70,40683.0,0.0,139191.0,3,1997
199703,MX,0203194000,47,47,70,70,343293.0,0.0,447454.0,3,1997
199703,MX,0203210000,47,47,70,70,59732.0,0.0,102327.0,3,1997
199703,MX,0203229000,47,47,70,70,30010.0,0.0,47619.0,3,1997
199703,MX,0203292000,47,47,70,70,34586.0,0.0,112383.0,3,1997
199703,MX,0203294000,47,47,70,70,540077.0,0.0,689806.0,3,1997
199704,MX,0203110000,47,47,70,70,431000.0,0.0,921733.0,4,1997
199704,MX,0203121000,47,47,70,70,16913.0,0.0,35826.0,4,1997
199704,MX,0203129000,47,47,70,70,104866.0,0.0,329941.0,4,1997
199704,MX,0203192000,47,47,70,70,6364.0,0.0,16457.0,4,1997
199704,MX,0203194000,47,47,70,70,310250.0,0.0,609652.0,4,1997
199704,MX,0203210000,47,47,70,70,55619.0,0.0,45687.0,4,1997
199704,MX,0203229000,47,47,70,70,72022.0,0.0,110256.0,4,1997
199704,MX,0203292000,47,47,70,70,20992.0,0.0,52253.0,4,1997
199704,MX,0203294000,47,47,70,70,673000.0,0.0,1302445.0,4,1997
199705,MX,0203110000,47,47,70,70,562723.0,0.0,1173841.0,5,1997
199705,MX,0203121000,47,47,70,70,10171.0,0.0,12118.0,5,1997
199705,MX,0203129000,47,47,70,70,153204.0,0.0,377452.0,5,1997
199705,MX,0203192000,47,47,70,70,4950.0,0.0,20160.0,5,1997
199705,MX,0203194000,47,47,70,70,136943.0,0.0,321219.0,5,1997
199705,MX,0203221000,47,47,70,70,807.0,0.0,3040.0,5,1997
199705,MX,0203229000,47,47,70,70,67886.0,0.0,129741.0,5,1997
199705,MX,0203292000,47,47,70,70,10075.0,0.0,22768.0,5,1997
199705,MX,0203294000,47,47,70,70,879531.0,0.0,1473824.0,5,1997
199706,MX,0203110000,47,47,70,70,719188.0,0.0,1484191.0,6,1997
199706,MX,0203121000,47,47,70,70,36256.0,0.0,140840.0,6,1997
199706,MX,0203129000,47,47,70,70,322632.0,0.0,706257.0,6,1997
